S_CUSTNO;COGNITIONSOURCE;I_CASES;I_YEAR
14352130;UHD;0;2017
14352130;UHD;0;2018
14352130;UHD;0;2019
14352130;UHD;0;2020
14352130;UHD;0;2021
14352130;UHD;0;2022
14352138;UHD;0;2015
14352138;UHD;0;2016
14352138;UHD;0;2017
14352138;UHD;0;2018
14352139;UHD;0;2015
14352139;UHD;1;2016
14352139;UHD;0;2017
14352139;UHD;0;2018
14352139;UHD;1;2019
14352139;UHD;0;2020
14352139;UHD;0;2021
14352139;UHD;0;2022
14352147;UHD;0;2015
14352147;UHD;0;2016
14352147;UHD;0;2017
14352147;UHD;0;2018
14352147;UHD;0;2019
14352147;UHD;0;2020
14352147;UHD;0;2021
14352147;UHD;0;2022
14352154;UHD;0;2015
14352154;UHD;0;2016
14352154;UHD;0;2017
14352154;UHD;0;2018
14352154;UHD;0;2019
14352154;UHD;0;2020
14352154;UHD;0;2021
14352154;UHD;0;2022
14352157;UHD;0;2015
14352157;UHD;0;2016
14352157;UHD;0;2017
14352157;UHD;1;2018
14352157;UHD;2;2019
14352157;UHD;1;2020
14352157;UHD;0;2021
14352157;UHD;0;2022
14352161;UHD;0;2015
14352161;UHD;0;2016
14352161;UHD;0;2017
14352161;UHD;0;2018
14352161;UHD;0;2019
14352161;UHD;0;2020
14352161;UHD;0;2021
14352161;UHD;0;2022
14352163;UHD;1;2015
14352169;UHD;0;2015
14352178;UHD;0;2015
14352178;UHD;0;2016
14352178;UHD;0;2017
14352178;UHD;0;2018
14352178;UHD;0;2019
14352180;UHD;0;2015
14352180;UHD;0;2016
14352180;UHD;0;2017
14352180;UHD;0;2018
14352180;UHD;0;2019
14352180;UHD;0;2020
14352183;UHD;0;2015
14352201;UHD;0;2015
14352202;UHD;0;2015
14352202;UHD;0;2016
14352202;UHD;0;2017
14352208;UHD;0;2015
14352208;UHD;0;2016
14352208;UHD;0;2017
14352209;UHD;0;2015
14352209;UHD;0;2016
14352209;UHD;0;2017
14352209;UHD;0;2018
14352209;UHD;0;2019
14352209;UHD;0;2020
14352209;UHD;0;2021
14352209;UHD;0;2022
14352210;UHD;2;2015
14352210;UHD;3;2016
14352210;UHD;1;2017
14352211;UHD;0;2015
14352222;UHD;0;2015
14352222;UHD;0;2016
14352222;UHD;1;2017
14352222;UHD;0;2018
14352222;UHD;0;2019
14352222;UHD;0;2020
14352222;UHD;0;2021
14352222;UHD;0;2022
14352224;UHD;0;2015
14352224;UHD;0;2016
14352224;UHD;0;2017
14352224;UHD;0;2018
14352224;UHD;0;2019
14352224;UHD;0;2020
14352224;UHD;0;2021
14352224;UHD;0;2022
14352226;UHD;0;2015
14352226;UHD;0;2016
14352226;UHD;0;2017
14352226;UHD;0;2018
14352226;UHD;0;2019
14352226;UHD;0;2020
14352226;UHD;0;2021
14352226;UHD;0;2022
14352234;UHD;0;2015
14352234;UHD;0;2016
14352234;UHD;0;2017
14352234;UHD;0;2018
14352234;UHD;29;2019
14352234;UHD;54;2020
14352234;UHD;30;2021
14352234;UHD;8;2022
14352238;UHD;0;2015
14352238;UHD;0;2016
14352238;UHD;0;2017
14352239;UHD;0;2015
14352239;UHD;0;2016
14352239;UHD;0;2017
14352239;UHD;0;2018
14352239;UHD;0;2019
14352239;UHD;0;2020
14352239;UHD;0;2021
14352239;UHD;1;2022
14352241;UHD;0;2015
14352241;UHD;0;2016
14352241;UHD;0;2017
14352241;UHD;0;2018
14352242;UHD;0;2015
14352242;UHD;0;2016
14352242;UHD;0;2017
14352242;UHD;0;2018
14352242;UHD;0;2019
14352243;UHD;0;2015
14352243;UHD;0;2016
14352243;UHD;0;2017
14352243;UHD;0;2018
14352243;UHD;1;2019
14352243;UHD;0;2020
14352243;UHD;0;2021
14352243;UHD;0;2022
14352248;UHD;0;2015
14352248;UHD;0;2016
14352248;UHD;0;2017
14352248;UHD;0;2018
14352248;UHD;0;2019
14352248;UHD;0;2020
14352248;UHD;0;2021
14352255;UHD;0;2015
14352255;UHD;3;2016
14352255;UHD;0;2017
14352288;UHD;0;2015
14352288;UHD;1;2016
14352290;UHD;0;2015
14352290;UHD;0;2016
14352290;UHD;0;2017
14352290;UHD;1;2018
14352290;UHD;0;2019
14352290;UHD;0;2020
14352290;UHD;0;2021
14352290;UHD;0;2022
14352292;UHD;0;2015
14352292;UHD;0;2016
14352293;UHD;0;2015
14352293;UHD;0;2016
14352293;UHD;0;2017
14352293;UHD;0;2018
14352293;UHD;0;2019
14352294;UHD;0;2015
14352294;UHD;0;2016
14352294;UHD;0;2017
14352294;UHD;0;2018
14352294;UHD;0;2019
14352294;UHD;0;2020
14352294;UHD;0;2021
14352294;UHD;0;2022
14352295;UHD;0;2015
14352295;UHD;0;2016
14352295;UHD;0;2017
14352295;UHD;0;2018
14352295;UHD;0;2019
14352295;UHD;0;2020
14352295;UHD;0;2021
14352295;UHD;0;2022
14352296;UHD;0;2015
14352296;UHD;0;2016
14352296;UHD;0;2017
14352296;UHD;0;2018
14352296;UHD;0;2019
14352296;UHD;0;2020
14352296;UHD;0;2021
14352296;UHD;0;2022
14352297;UHD;0;2015
14352297;UHD;0;2016
14352297;UHD;3;2017
14352297;UHD;8;2018
14352297;UHD;8;2019
14352297;UHD;13;2020
14352297;UHD;5;2021
14352297;UHD;1;2022
14352298;UHD;0;2015
14352298;UHD;0;2016
14352298;UHD;0;2017
14352298;UHD;0;2018
14352298;UHD;0;2019
14352298;UHD;0;2020
14352298;UHD;0;2021
14352298;UHD;0;2022
14352301;UHD;0;2015
14352301;UHD;0;2016
14352301;UHD;0;2017
14352301;UHD;0;2018
14352301;UHD;0;2019
14352301;UHD;0;2020
14352301;UHD;0;2021
14352301;UHD;0;2022
14352302;UHD;0;2015
14352302;UHD;0;2016
14352302;UHD;0;2017
14352302;UHD;0;2018
14352302;UHD;0;2019
14352302;UHD;0;2020
14352302;UHD;0;2021
14352302;UHD;0;2022
14352303;UHD;0;2015
14352303;UHD;0;2016
14352303;UHD;0;2017
14352303;UHD;0;2018
14352303;UHD;0;2019
14352303;UHD;0;2020
14352303;UHD;0;2021
14352303;UHD;0;2022
14352307;UHD;0;2015
14352307;UHD;0;2016
14352307;UHD;0;2017
14352307;UHD;0;2018
14352307;UHD;0;2019
14352307;UHD;0;2020
14352307;UHD;0;2021
14352307;UHD;0;2022
14352308;UHD;0;2018
14352308;UHD;0;2019
14352308;UHD;1;2020
14352308;UHD;1;2021
14352308;UHD;0;2022
14352313;UHD;0;2015
14352313;UHD;0;2016
14352315;UHD;0;2015
14352315;UHD;0;2016
14352315;UHD;0;2017
14352315;UHD;0;2018
14352315;UHD;0;2019
14352315;UHD;0;2020
14352315;UHD;0;2021
14352315;UHD;0;2022
14352322;UHD;0;2015
14352322;UHD;0;2016
14352322;UHD;0;2017
14352322;UHD;0;2018
14352322;UHD;0;2019
14352322;UHD;0;2020
14352322;UHD;0;2021
14352322;UHD;2;2022
14352323;UHD;0;2015
14352323;UHD;0;2016
14352323;UHD;0;2017
14352323;UHD;0;2018
14352323;UHD;0;2019
14352323;UHD;0;2020
14352323;UHD;0;2021
14352323;UHD;0;2022
14352324;UHD;0;2015
14352324;UHD;0;2016
14352326;UHD;0;2015
14352326;UHD;0;2016
14352326;UHD;1;2017
14352326;UHD;0;2018
14352326;UHD;0;2019
14352326;UHD;0;2020
14352326;UHD;0;2021
14352326;UHD;0;2022
14352328;UHD;0;2015
14352328;UHD;0;2016
14352328;UHD;0;2017
14352329;UHD;0;2015
14352329;UHD;0;2016
14352329;UHD;0;2017
14352329;UHD;0;2018
14352329;UHD;0;2019
14352329;UHD;0;2020
14352329;UHD;0;2021
14352329;UHD;0;2022
14352330;UHD;0;2015
14352330;UHD;0;2016
14352330;UHD;3;2017
14352330;UHD;0;2018
14352336;UHD;0;2015
14352336;UHD;1;2016
14352336;UHD;0;2017
14352336;UHD;0;2018
14352336;UHD;0;2019
14352336;UHD;0;2020
14352336;UHD;0;2021
14352336;UHD;0;2022
14352337;UHD;0;2015
14352337;UHD;0;2016
14352337;UHD;0;2017
14352337;UHD;0;2018
14355001;UHD;0;2015
14355001;UHD;0;2016
14355001;UHD;0;2017
14355001;UHD;0;2018
14355001;UHD;1;2019
14355003;UHD;0;2015
14355003;UHD;0;2016
14355003;UHD;0;2017
14355003;UHD;1;2018
14355003;UHD;0;2019
14355003;UHD;0;2020
14355003;UHD;0;2021
14355003;UHD;0;2022
14356501;UHD;0;2016
14356501;UHD;0;2017
14356501;UHD;8;2018
14356501;UHD;1;2019
14356501;UHD;0;2020
14356501;UHD;0;2021
14356501;UHD;0;2022
14356504;UHD;0;2015
14356504;UHD;0;2016
14356504;UHD;0;2017
14356504;UHD;0;2018
14356504;UHD;0;2019
14356504;UHD;0;2020
14356504;UHD;0;2021
14356504;UHD;0;2022
14356550;UHD;0;2015
14356550;UHD;0;2016
14356575;UHD;0;2015
14356575;UHD;0;2016
14356575;UHD;0;2017
14356575;UHD;0;2018
14356575;UHD;0;2019
14356575;UHD;0;2020
14356575;UHD;0;2021
14356575;UHD;0;2022
14356581;UHD;0;2015
14356581;UHD;0;2016
14358001;UHD;0;2015
14358001;UHD;0;2016
14358001;UHD;0;2017
14358001;UHD;0;2018
14358001;UHD;1;2019
14358001;UHD;1;2020
14358001;UHD;0;2021
14358001;UHD;1;2022
14358002;UHD;0;2015
14358002;UHD;4;2016
14358002;UHD;0;2017
14358002;UHD;0;2018
14358002;UHD;1;2019
14358002;UHD;0;2020
14358002;UHD;0;2021
14358002;UHD;0;2022
14358004;UHD;0;2015
14358004;UHD;0;2016
14358004;UHD;0;2017
14358004;UHD;0;2018
14358004;UHD;0;2019
14358004;UHD;0;2020
14358004;UHD;0;2021
14358004;UHD;0;2022
14360518;UHD;0;2015
14360518;UHD;0;2016
14360518;UHD;0;2017
14360518;UHD;1;2018
14360518;UHD;0;2019
14360518;UHD;0;2020
14360518;UHD;0;2021
14360518;UHD;0;2022
14360521;UHD;0;2015
14360521;UHD;0;2016
14360521;UHD;2;2017
14360521;UHD;0;2018
14360531;UHD;0;2015
14360531;UHD;0;2016
14360531;UHD;0;2017
14360531;UHD;0;2018
14360531;UHD;1;2019
14360531;UHD;0;2020
14360531;UHD;0;2021
14360531;UHD;0;2022
14361001;UHD;0;2015
14361001;UHD;0;2016
14361001;UHD;0;2017
14361001;UHD;0;2018
14361001;UHD;0;2019
14361040;UHD;0;2015
14361040;UHD;0;2016
14361040;UHD;0;2017
14361040;UHD;0;2018
14361040;UHD;0;2019
14361040;UHD;0;2020
14361040;UHD;0;2021
14361040;UHD;0;2022
14361048;UHD;0;2016
14361048;UHD;0;2017
14361048;UHD;0;2018
14361048;UHD;0;2019
14361048;UHD;0;2020
14361048;UHD;0;2021
14361048;UHD;0;2022
14361053;UHD;0;2015
14361053;UHD;0;2016
14361053;UHD;0;2017
14361053;UHD;0;2018
14361053;UHD;0;2019
14361053;UHD;0;2020
14361053;UHD;1;2021
14361053;UHD;0;2022
14361062;UHD;0;2015
14361062;UHD;0;2016
14361062;UHD;0;2017
14361062;UHD;0;2018
14361062;UHD;0;2019
14361062;UHD;0;2020
14361062;UHD;0;2021
14361062;UHD;0;2022
14361070;UHD;0;2015
14361070;UHD;0;2016
14361070;UHD;0;2017
14361070;UHD;0;2018
14361070;UHD;0;2019
14361070;UHD;0;2020
14361070;UHD;0;2021
14361070;UHD;0;2022
14361086;UHD;0;2015
14361086;UHD;0;2016
14361086;UHD;1;2017
14361086;UHD;0;2018
14361086;UHD;0;2019
14361086;UHD;0;2020
14361086;UHD;0;2021
14361086;UHD;0;2022
14361087;UHD;0;2019
14361087;UHD;0;2020
14361087;UHD;0;2021
14361087;UHD;0;2022
14361093;UHD;0;2015
14361093;UHD;1;2016
14361093;UHD;0;2017
14361093;UHD;0;2018
14361093;UHD;0;2019
14361093;UHD;0;2020
14361093;UHD;0;2021
14361093;UHD;0;2022
14361094;UHD;0;2015
14361094;UHD;1;2016
14361094;UHD;0;2017
14361094;UHD;0;2018
14361100;UHD;0;2015
14361100;UHD;1;2016
14361100;UHD;0;2017
14361100;UHD;0;2018
14361100;UHD;0;2019
14361100;UHD;1;2020
14361100;UHD;0;2021
14361100;UHD;0;2022
14361104;UHD;0;2016
14361104;UHD;0;2017
14361105;UHD;0;2015
14361105;UHD;0;2016
14361105;UHD;0;2017
14361105;UHD;0;2018
14361105;UHD;0;2019
14361105;UHD;1;2020
14361105;UHD;0;2021
14361107;UHD;0;2015
14361107;UHD;0;2016
14361107;UHD;0;2017
14361107;UHD;0;2018
14361107;UHD;0;2019
14361107;UHD;0;2020
14361107;UHD;0;2021
14361107;UHD;0;2022
14361117;UHD;0;2015
14361117;UHD;0;2016
14361117;UHD;0;2017
14361117;UHD;0;2018
14361117;UHD;0;2019
14361117;UHD;0;2020
14361117;UHD;0;2021
14361117;UHD;0;2022
14361119;UHD;0;2015
14361119;UHD;0;2016
14361119;UHD;0;2017
14361119;UHD;0;2018
14361119;UHD;0;2019
14361119;UHD;0;2020
14361119;UHD;0;2021
14361119;UHD;0;2022
14363503;UHD;0;2015
14363503;UHD;0;2016
14363503;UHD;0;2017
14363503;UHD;0;2018
14363503;UHD;0;2019
14363503;UHD;0;2020
14363503;UHD;0;2021
14363503;UHD;0;2022
14363508;UHD;1;2015
14363508;UHD;0;2016
14363508;UHD;5;2017
14363508;UHD;2;2018
14363511;UHD;0;2015
14363511;UHD;0;2016
14363511;UHD;0;2017
14363511;UHD;0;2018
14363511;UHD;1;2019
14363511;UHD;0;2020
14363511;UHD;1;2021
14363511;UHD;0;2022
14363512;UHD;0;2015
14363512;UHD;1;2016
14363512;UHD;0;2017
14363512;UHD;1;2018
14363512;UHD;0;2019
14363512;UHD;0;2020
14363512;UHD;0;2021
14363516;UHD;0;2015
14363516;UHD;0;2016
14363535;UHD;0;2015
14363535;UHD;1;2016
14363535;UHD;0;2017
14363535;UHD;0;2018
14363535;UHD;0;2019
14363535;UHD;2;2020
14363535;UHD;0;2021
14363535;UHD;0;2022
14363609;UHD;0;2015
14363609;UHD;0;2016
14363609;UHD;0;2017
14363609;UHD;0;2018
14363609;UHD;0;2019
14363609;UHD;0;2020
14363609;UHD;1;2021
14363609;UHD;0;2022
14365506;UHD;0;2015
14365506;UHD;1;2016
14365506;UHD;2;2017
14365506;UHD;0;2018
14365506;UHD;4;2019
14365506;UHD;0;2020
14365506;UHD;0;2021
14365506;UHD;0;2022
14365507;UHD;0;2015
14365507;UHD;0;2016
14365507;UHD;0;2017
14365507;UHD;0;2018
14365507;UHD;0;2019
14365507;UHD;0;2020
14365507;UHD;0;2021
14365507;UHD;0;2022
14365509;UHD;0;2015
14365509;UHD;2;2016
14365509;UHD;1;2017
14365509;UHD;0;2018
14365509;UHD;1;2019
14365509;UHD;0;2020
14365509;UHD;0;2021
14365509;UHD;0;2022
14365510;UHD;0;2015
14365510;UHD;0;2016
14365510;UHD;0;2017
14365510;UHD;0;2018
14365510;UHD;0;2019
14365510;UHD;0;2020
14365510;UHD;0;2021
14365510;UHD;0;2022
14365513;UHD;0;2015
14365513;UHD;0;2016
14365513;UHD;1;2017
14365513;UHD;0;2018
14365513;UHD;0;2019
14365513;UHD;0;2020
14365513;UHD;0;2021
14365513;UHD;0;2022
14365517;UHD;0;2015
14365517;UHD;0;2016
14365517;UHD;0;2017
14365517;UHD;0;2018
14365517;UHD;1;2019
14365517;UHD;0;2020
14365517;UHD;0;2021
14365517;UHD;0;2022
14365518;UHD;0;2019
14365518;UHD;1;2020
14365518;UHD;0;2021
14365518;UHD;0;2022
14365521;UHD;0;2015
14365521;UHD;0;2016
14365521;UHD;0;2017
14365521;UHD;0;2018
14365521;UHD;0;2019
14365521;UHD;0;2020
14365521;UHD;1;2021
14365521;UHD;0;2022
14365526;UHD;0;2015
14365526;UHD;0;2016
14365526;UHD;0;2017
14365526;UHD;0;2018
14365526;UHD;0;2019
14365526;UHD;0;2020
14365526;UHD;0;2021
14365526;UHD;0;2022
14365527;UHD;0;2015
14365527;UHD;0;2016
14365527;UHD;0;2017
14365527;UHD;0;2018
14365527;UHD;0;2019
14365527;UHD;0;2020
14365527;UHD;0;2021
14365527;UHD;0;2022
14365529;UHD;0;2015
14365529;UHD;1;2016
14365529;UHD;0;2017
14365529;UHD;1;2018
14365529;UHD;1;2019
14365529;UHD;0;2020
14365537;UHD;0;2015
14365537;UHD;0;2016
14365537;UHD;0;2017
14365537;UHD;0;2018
14365537;UHD;0;2019
14365537;UHD;0;2020
14365537;UHD;0;2021
14365537;UHD;0;2022
14365538;UHD;0;2015
14365538;UHD;0;2016
14365538;UHD;0;2017
14365538;UHD;0;2018
14365538;UHD;1;2019
14365538;UHD;1;2020
14365538;UHD;0;2021
14365538;UHD;0;2022
14365542;UHD;0;2015
14365542;UHD;2;2016
14365542;UHD;0;2017
14365542;UHD;0;2018
14365543;UHD;0;2015
14365543;UHD;0;2016
14365543;UHD;0;2017
14365548;UHD;0;2015
14365548;UHD;0;2016
14365548;UHD;0;2017
14365548;UHD;0;2018
14365548;UHD;0;2019
14365548;UHD;0;2020
14365556;UHD;0;2015
14365556;UHD;0;2016
14365556;UHD;2;2017
14365561;UHD;0;2015
14365561;UHD;0;2016
14365561;UHD;0;2017
14365561;UHD;0;2018
14365561;UHD;0;2019
14365561;UHD;0;2020
14365561;UHD;0;2021
14365566;UHD;0;2015
14365566;UHD;0;2016
14365566;UHD;0;2017
14365566;UHD;0;2018
14365566;UHD;1;2019
14365566;UHD;0;2020
14365566;UHD;0;2021
14365566;UHD;0;2022
14365567;UHD;0;2015
14365567;UHD;0;2016
14365567;UHD;2;2017
14365567;UHD;0;2018
14365567;UHD;0;2019
14365567;UHD;1;2020
14365567;UHD;0;2021
14365567;UHD;0;2022
14365573;UHD;0;2015
14365573;UHD;0;2016
14365573;UHD;0;2017
14365573;UHD;0;2018
14365573;UHD;0;2019
14365573;UHD;0;2020
14365573;UHD;0;2021
14365573;UHD;0;2022
14365577;UHD;0;2015
14365577;UHD;1;2016
14365577;UHD;0;2017
14365577;UHD;0;2018
14365577;UHD;0;2019
14365577;UHD;0;2020
14365577;UHD;0;2021
14365577;UHD;0;2022
14365579;UHD;0;2015
14365579;UHD;0;2016
14365579;UHD;0;2017
14365579;UHD;0;2018
14365579;UHD;1;2019
14365583;UHD;0;2015
14365583;UHD;2;2016
14365583;UHD;0;2017
14365583;UHD;0;2018
14365583;UHD;0;2019
14365583;UHD;0;2020
14365584;UHD;0;2015
14365584;UHD;0;2016
14365584;UHD;1;2017
14365584;UHD;0;2018
14365584;UHD;0;2019
14365584;UHD;0;2020
14365584;UHD;1;2021
14365584;UHD;0;2022
14365588;UHD;0;2015
14365588;UHD;0;2016
14365588;UHD;0;2017
14365588;UHD;0;2018
14365588;UHD;0;2019
14365588;UHD;0;2020
14365588;UHD;0;2021
14365588;UHD;0;2022
14365590;UHD;0;2019
14365590;UHD;0;2020
14365592;UHD;1;2015
14365592;UHD;0;2016
14365592;UHD;0;2017
14365592;UHD;1;2018
14365592;UHD;0;2019
14365592;UHD;1;2020
14365592;UHD;0;2021
14365592;UHD;0;2022
14365593;UHD;0;2015
14365593;UHD;0;2016
14365593;UHD;0;2017
14365593;UHD;0;2018
14365593;UHD;0;2019
14365593;UHD;0;2020
14365596;UHD;0;2015
14365596;UHD;0;2016
14365596;UHD;0;2017
14365596;UHD;0;2018
14365596;UHD;0;2019
14365596;UHD;0;2020
14365596;UHD;0;2021
14365596;UHD;0;2022
14365597;UHD;0;2015
14365597;UHD;0;2016
14365597;UHD;0;2017
14365597;UHD;0;2018
14365597;UHD;0;2019
14365597;UHD;0;2020
14365597;UHD;0;2021
14365597;UHD;0;2022
14365598;UHD;0;2015
14365598;UHD;0;2016
14365598;UHD;1;2017
14365598;UHD;2;2018
14365598;UHD;0;2019
14365598;UHD;0;2020
14365598;UHD;0;2021
14365598;UHD;0;2022
14365603;UHD;0;2015
14365603;UHD;0;2016
14365603;UHD;0;2017
14365603;UHD;0;2018
14365603;UHD;0;2019
14365603;UHD;0;2020
14365603;UHD;0;2021
14365603;UHD;0;2022
14365611;UHD;0;2015
14365611;UHD;0;2016
14365611;UHD;0;2017
14365611;UHD;0;2018
14365611;UHD;0;2019
14365613;UHD;0;2015
14365613;UHD;0;2016
14365613;UHD;0;2017
14365616;UHD;0;2015
14365616;UHD;0;2016
14365616;UHD;0;2017
14365616;UHD;0;2018
14365616;UHD;2;2019
14365616;UHD;0;2020
14365616;UHD;0;2021
14365616;UHD;0;2022
14365619;UHD;0;2015
14365619;UHD;1;2016
14365619;UHD;1;2017
14365619;UHD;1;2018
14365619;UHD;0;2019
14365619;UHD;0;2020
14365619;UHD;1;2021
14365619;UHD;0;2022
14365624;UHD;0;2015
14365624;UHD;2;2016
14365624;UHD;0;2017
14365624;UHD;0;2018
14365624;UHD;0;2019
14365624;UHD;0;2020
14365624;UHD;0;2021
14365624;UHD;0;2022
14365625;UHD;0;2015
14365625;UHD;1;2016
14365625;UHD;0;2017
14365625;UHD;2;2018
14365625;UHD;0;2019
14365625;UHD;0;2020
14365625;UHD;7;2021
14365625;UHD;0;2022
14365627;UHD;0;2015
14365627;UHD;1;2016
14365627;UHD;0;2017
14365627;UHD;0;2018
14365627;UHD;0;2019
14365627;UHD;0;2020
14365627;UHD;0;2021
14365630;UHD;0;2015
14365630;UHD;0;2016
14365630;UHD;1;2017
14365630;UHD;0;2018
14365630;UHD;1;2019
14365630;UHD;0;2020
14365630;UHD;0;2021
14365630;UHD;0;2022
14365631;UHD;0;2015
14365631;UHD;1;2016
14365631;UHD;1;2017
14365631;UHD;1;2018
14365631;UHD;1;2019
14365631;UHD;2;2020
14365631;UHD;0;2021
14365631;UHD;1;2022
14365632;UHD;0;2015
14365632;UHD;0;2016
14365632;UHD;0;2017
14365632;UHD;1;2018
14365632;UHD;0;2019
14365632;UHD;0;2020
14365632;UHD;0;2021
14365632;UHD;0;2022
14365634;UHD;0;2015
14365635;UHD;0;2015
14365635;UHD;0;2016
14365635;UHD;0;2017
14365635;UHD;0;2018
14365635;UHD;0;2019
14365635;UHD;0;2020
14365639;UHD;0;2019
14365639;UHD;0;2020
14365639;UHD;0;2021
14365639;UHD;0;2022
14365642;UHD;0;2015
14365642;UHD;0;2016
14365642;UHD;0;2017
14365642;UHD;0;2018
14365642;UHD;0;2019
14365642;UHD;0;2020
14365642;UHD;0;2021
14365642;UHD;0;2022
14365652;UHD;0;2015
14365652;UHD;0;2016
14365652;UHD;0;2017
14365653;UHD;0;2015
14365653;UHD;0;2016
14365653;UHD;1;2017
14365657;UHD;0;2015
14365657;UHD;0;2016
14365657;UHD;0;2017
14365658;UHD;0;2015
14365658;UHD;0;2016
14365658;UHD;0;2017
14365658;UHD;2;2018
14365659;UHD;0;2015
14365662;UHD;0;2015
14365662;UHD;0;2016
14365662;UHD;0;2017
14365662;UHD;0;2018
14365665;UHD;0;2015
14365665;UHD;0;2016
14365665;UHD;0;2017
14365665;UHD;0;2018
14365668;UHD;0;2015
14365668;UHD;0;2016
14365668;UHD;0;2017
14365668;UHD;1;2018
14365668;UHD;13;2019
14365668;UHD;38;2020
14365668;UHD;112;2021
14365668;UHD;50;2022
14365671;UHD;0;2015
14365672;UHD;0;2015
14365672;UHD;0;2016
14365672;UHD;0;2017
14365672;UHD;1;2018
14365672;UHD;1;2019
14365672;UHD;2;2020
14365672;UHD;0;2021
14365672;UHD;0;2022
14365679;UHD;0;2015
14365679;UHD;3;2016
14365682;UHD;0;2015
14365682;UHD;0;2016
14365682;UHD;0;2017
14365682;UHD;0;2018
14365682;UHD;0;2019
14365682;UHD;0;2020
14365682;UHD;1;2021
14365682;UHD;0;2022
14365691;UHD;1;2019
14365691;UHD;0;2020
14365691;UHD;0;2021
14365691;UHD;0;2022
14365692;UHD;0;2015
14365698;UHD;0;2015
14365698;UHD;0;2016
14365698;UHD;0;2017
14365698;UHD;0;2018
14365698;UHD;0;2019
14365698;UHD;0;2020
14365698;UHD;0;2021
14365698;UHD;0;2022
14365705;UHD;0;2019
14365705;UHD;1;2020
14365705;UHD;0;2021
14365705;UHD;0;2022
14365706;UHD;0;2015
14365706;UHD;0;2016
14365706;UHD;0;2017
14365706;UHD;0;2018
14365706;UHD;0;2019
14365706;UHD;0;2020
14365706;UHD;0;2021
14365706;UHD;0;2022
14365711;UHD;0;2015
14365711;UHD;0;2016
14365711;UHD;0;2017
14365711;UHD;0;2018
14365711;UHD;1;2019
14365711;UHD;3;2020
14365711;UHD;0;2021
14365711;UHD;0;2022
14365712;UHD;0;2015
14365712;UHD;0;2016
14365712;UHD;1;2017
14365712;UHD;0;2018
14365716;UHD;0;2015
14365720;UHD;0;2015
14365720;UHD;0;2016
14365720;UHD;0;2017
14365720;UHD;0;2018
14365720;UHD;0;2019
14365720;UHD;0;2020
14365720;UHD;0;2021
14365720;UHD;0;2022
14365725;UHD;0;2015
14365725;UHD;1;2016
14365725;UHD;0;2017
14365725;UHD;1;2018
14365725;UHD;0;2019
14365725;UHD;2;2020
14365725;UHD;0;2021
14365725;UHD;0;2022
14365728;UHD;0;2015
14365730;UHD;0;2015
14365730;UHD;1;2016
14365730;UHD;0;2017
14365730;UHD;1;2018
14365730;UHD;0;2019
14365730;UHD;1;2020
14365730;UHD;0;2021
14365730;UHD;0;2022
14365738;UHD;0;2015
14365738;UHD;0;2016
14365738;UHD;0;2017
14365738;UHD;0;2018
14365738;UHD;0;2019
14365738;UHD;0;2020
14365738;UHD;0;2021
14365738;UHD;0;2022
14365739;UHD;0;2015
14365739;UHD;0;2016
14365739;UHD;0;2017
14365739;UHD;0;2018
14365739;UHD;0;2019
14365739;UHD;0;2020
14365739;UHD;0;2021
14365740;UHD;0;2015
14365740;UHD;0;2016
14365740;UHD;0;2017
14365740;UHD;0;2018
14365740;UHD;0;2019
14365740;UHD;0;2020
14365740;UHD;0;2021
14365740;UHD;0;2022
14365742;UHD;1;2015
14365742;UHD;1;2016
14365742;UHD;0;2017
14365742;UHD;0;2018
14365742;UHD;0;2019
14365742;UHD;0;2020
14365742;UHD;0;2021
14365742;UHD;0;2022
14365746;UHD;0;2015
14365746;UHD;0;2016
14365746;UHD;0;2017
14365746;UHD;0;2018
14365746;UHD;0;2019
14365746;UHD;0;2020
14365746;UHD;0;2021
14365746;UHD;0;2022
14365747;UHD;1;2019
14365747;UHD;1;2020
14365747;UHD;0;2021
14365747;UHD;0;2022
14365753;UHD;0;2015
14365753;UHD;1;2016
14365753;UHD;0;2017
14365753;UHD;0;2018
14365753;UHD;0;2019
14365753;UHD;0;2020
14365753;UHD;0;2021
14365753;UHD;0;2022
14365754;UHD;4;2016
14365754;UHD;6;2017
14365754;UHD;4;2018
14365754;UHD;8;2019
14365754;UHD;1;2020
14365754;UHD;167;2021
14365754;UHD;28;2022
14365759;UHD;0;2015
14365759;UHD;0;2016
14365759;UHD;0;2017
14365759;UHD;0;2018
14365759;UHD;0;2019
14365759;UHD;0;2020
14365759;UHD;0;2021
14365759;UHD;0;2022
